user.id,age,Upper_character,Lower_character,Alphabets,Numeric,Punctuation,Printable,Vowel,Consonent,All_Characters,Stop words,Upper_ratio,Lower_ratio,Number_ratio,Vowel_ratio,Consonent_ratio,Punctuation_ratio
161,23.0,469,8478,8947,12,534,12172,3473,8699,12172,789,0.03853105488005258,0.6965165954650017,0.000985869208018403,0.28532697995399275,0.7146730200460072,0.04387117975681893
162,25.0,5382,209518,214900,291,6695,277884,81482,196402,277884,22837,0.01936779375566783,0.7539764793942796,0.001047199550891739,0.29322307149745935,0.7067769285025406,0.024092786918282448
163,17.0,1776,31849,33625,336,1589,45058,12879,32179,45058,3156,0.03941586399751432,0.7068445115184873,0.007457055350881087,0.28583159483332593,0.714168405166674,0.03526565759687514
164,13.0,1199,11761,12960,41,1569,18807,4721,14086,18807,1167,0.06375285797841229,0.6253522624554687,0.0021800393470516296,0.2510235550592864,0.7489764449407136,0.08342638379326846
165,35.0,2240,33804,36044,103,2550,48053,13483,34570,48053,3218,0.046615195721390966,0.7034732482883482,0.002143466588974674,0.2805860196033546,0.7194139803966454,0.05306640584354775
166,,268,5258,5526,148,480,7741,2048,5693,7741,522,0.03462085001937734,0.6792404082159927,0.01911897687637256,0.2645653016406149,0.7354346983593851,0.06200749257201912
167,,344,9169,9513,0,324,12295,3691,8604,12295,989,0.027978853192354616,0.7457503050020333,0.0,0.3002033346888979,0.6997966653111021,0.026352175681171208
168,25.0,225,5480,5705,23,243,7608,2168,5440,7608,607,0.029574132492113565,0.7202944269190326,0.0030231335436382754,0.28496319663512093,0.7150368033648791,0.03194006309148265
169,,5615,102433,108048,476,6614,148764,41259,107505,148764,10367,0.03774434675055793,0.6885604043989138,0.003199698851872765,0.27734532548197144,0.7226546745180286,0.04445968110564384
170,17.0,5297,91691,96988,347,7215,130933,37185,93748,130933,8555,0.040455805641053055,0.7002894610220495,0.0026502104129592996,0.2840002138498316,0.7159997861501685,0.05510451910519121
171,24.0,18778,451688,470466,1476,24413,627469,181479,445990,627469,39050,0.029926578046086737,0.7198570766045813,0.0023523074446705735,0.28922385010255486,0.7107761498974451,0.038907101386682054
172,,509,15353,15862,55,849,21193,6026,15167,21193,1884,0.024017364224036237,0.7244373142075213,0.002595196527155193,0.28433916859340347,0.7156608314065965,0.040060397300995615
173,46.0,128,3416,3544,21,172,4645,1360,3285,4645,354,0.027556512378902047,0.7354144241119484,0.004520990312163617,0.29278794402583425,0.7072120559741658,0.037029063509149626
174,15.0,626,14157,14783,37,984,19558,5549,14009,19558,1463,0.03200736271602413,0.7238470191226096,0.0018918089784231516,0.28372021679108295,0.716279783208917,0.05031189283157787
175,,1063,23105,24168,68,1339,31608,9142,22466,31608,2122,0.033630726398380155,0.7309858263730701,0.0021513540875727666,0.28923057453809164,0.7107694254619084,0.04236269298911668
176,27.0,400,6186,6586,38,314,8776,2491,6285,8776,555,0.04557885141294439,0.704876937101185,0.004329990884229718,0.2838422971741112,0.7161577028258888,0.03577939835916135
177,25.0,805,18700,19505,63,964,25699,7452,18247,25699,1969,0.03132417603797813,0.7276547725592436,0.0024514572551461145,0.2899723724658547,0.7100276275341453,0.037511187205727846
178,15.0,419,14520,14939,119,990,20134,5686,14448,20134,1560,0.02081056918645078,0.7211681732392967,0.005910400317870269,0.2824078672891626,0.7175921327108374,0.04917055726631568
179,17.0,46,3005,3051,34,489,4684,1140,3544,4684,289,0.00982066609735269,0.6415456874466268,0.007258753202391118,0.24338172502134928,0.7566182749786508,0.10439795046968403
180,16.0,310,8097,8407,23,417,11146,3177,7969,11146,781,0.0278126682217836,0.7264489502960704,0.0020635205454871703,0.2850349901309887,0.7149650098690113,0.03741252467252826
181,38.0,402,8284,8686,46,506,11804,3347,8457,11804,833,0.03405625211792613,0.7017960013554727,0.003896984073195527,0.2835479498475093,0.7164520501524907,0.0428668248051508
182,17.0,808,15576,16384,78,1455,22661,6100,16561,22661,1584,0.0356559728167336,0.6873483076651515,0.0034420369798331936,0.2691849432946472,0.7308150567053529,0.06420722827765765
183,,51,2169,2220,6,107,3018,894,2124,3018,257,0.016898608349900597,0.7186878727634195,0.0019880715705765406,0.2962226640159046,0.7037773359840954,0.03545394300861498
184,,245,28981,29226,186,1813,39917,10985,28932,39917,3530,0.006137735801788712,0.7260315153944434,0.004659668812786532,0.2751960317659143,0.7248039682340858,0.045419244933236465
185,,264,9164,9428,33,330,12317,3606,8711,12317,1171,0.02143379069578631,0.7440123406673703,0.002679223836973289,0.29276609564017214,0.7072339043598279,0.02679223836973289
186,17.0,59,2397,2456,16,186,3396,904,2492,3396,279,0.017373380447585393,0.7058303886925795,0.004711425206124852,0.2661955241460542,0.7338044758539458,0.054770318021201414
187,23.0,98,2877,2975,10,125,3947,1114,2833,3947,321,0.02482898403851026,0.7289080314162655,0.002533569799847986,0.28223967570306563,0.7177603242969344,0.03166962249809982
188,,6461,159460,165921,436,8756,217467,63577,153890,217467,16186,0.029710254889247563,0.7332606786317004,0.0020049018931608013,0.29235240289331255,0.7076475971066875,0.04026358022136692
189,17.0,649,13018,13667,84,811,18966,5097,13869,18966,1291,0.03421912896762628,0.6863861647158073,0.004428978171464726,0.26874406833280606,0.7312559316671939,0.04276072972687968
190,23.0,398,10483,10881,64,569,14338,4076,10262,14338,1014,0.027758404240479845,0.7311340493792718,0.004463662993443995,0.28427953689496444,0.7157204631050356,0.03968475380108802
191,34.0,26,4252,4278,31,252,5813,1590,4223,5813,452,0.004472733528298641,0.7314639600894547,0.005332874591432995,0.2735248580767246,0.7264751419232754,0.04335110958197144
192,16.0,1680,50197,51877,27,1733,67549,19485,48064,67549,5002,0.024870834505322063,0.7431198093236021,0.0003997098402641046,0.28845726805726213,0.7115427319427379,0.025655450117692342
193,23.0,170,6398,6568,0,253,8302,2574,5728,8302,597,0.020476993495543244,0.7706576728499157,0.0,0.3100457721031077,0.6899542278968923,0.030474584437484943
194,,1302,28649,29951,60,2908,40671,11488,29183,40671,3186,0.03201298222320573,0.7044085466302771,0.0014752526370140886,0.2824617049002975,0.7175382950997025,0.07150057780728283
195,17.0,1609,43784,45393,157,1818,61147,17028,44119,61147,5274,0.026313637627357025,0.716044940880174,0.0025675830375979196,0.2784764583708113,0.7215235416291886,0.029731630333458714
196,14.0,47,1606,1653,30,316,2808,627,2181,2808,134,0.01673789173789174,0.5719373219373219,0.010683760683760684,0.2232905982905983,0.7767094017094017,0.11253561253561253
197,25.0,148,2192,2340,13,79,3061,893,2168,3061,228,0.04835021234890559,0.7161058477621692,0.004246978111728194,0.291734727213329,0.7082652727866711,0.025808559294348252
198,14.0,3679,53505,57184,2384,4342,81693,21569,60124,81693,3830,0.04503445827671894,0.6549520766773163,0.029182426890920887,0.26402506946739623,0.7359749305326038,0.05315020870821245
199,15.0,82,3901,3983,13,181,5439,1502,3937,5439,447,0.015076300790586505,0.7172274315131458,0.0023901452472881043,0.2761537047251333,0.7238462952748667,0.03327817613531899
200,,645,21899,22544,68,658,29404,8661,20743,29404,2448,0.021935791048836892,0.7447626173309754,0.0023126105291797036,0.29455176166507957,0.7054482383349204,0.02237790776765066
201,17.0,3270,83477,86747,138,4584,116583,32914,83669,116583,8902,0.028048686343635006,0.7160306391154799,0.0011837060291809269,0.2823224655395727,0.7176775344604274,0.039319626360618615
202,34.0,257,7932,8189,21,217,10177,3191,6986,10177,628,0.025253021519111723,0.7794045396482264,0.002063476466542203,0.3135501621302938,0.6864498378697061,0.02132259015426943
203,34.0,194,5579,5773,19,291,7599,2243,5356,7599,622,0.025529674957231213,0.7341755494143967,0.0025003289906566652,0.29517041716015263,0.7048295828398473,0.03829451243584682
204,,1864,39709,41573,683,2057,55997,15901,40096,55997,4712,0.03328749754451131,0.709127274675429,0.012197081986534993,0.28396164080218583,0.7160383591978142,0.03673411075593335
205,23.0,1233,32427,33660,21,1433,44873,12845,32028,44873,3730,0.02747754774586054,0.7226394491119381,0.00046798743119470505,0.28625231208076124,0.7137476879192387,0.03193457090009583
206,34.0,124,2556,2680,29,147,3732,1034,2698,3732,302,0.03322615219721329,0.684887459807074,0.007770632368703108,0.2770632368703108,0.7229367631296891,0.03938906752411576
207,15.0,182,3122,3304,15,135,4382,1242,3140,4382,327,0.04153354632587859,0.7124600638977636,0.0034230944774075764,0.2834322227293473,0.7165677772706527,0.030807850296668188
208,25.0,1245,34612,35857,189,1446,48483,13614,34869,48483,3566,0.025679104015840604,0.7138997174267269,0.0038982736216818265,0.2807994554792401,0.7192005445207599,0.029824887073819688
209,26.0,324,9840,10164,41,324,13259,3913,9346,13259,1203,0.024436231993363,0.7421374160947282,0.003092239233728034,0.29512029564823894,0.7048797043517611,0.024436231993363
210,16.0,733,19458,20191,83,2502,28853,7674,21179,28853,2346,0.025404637299414272,0.6743839462100994,0.002876650608255641,0.26596887671992514,0.7340311232800749,0.08671541954042908
211,48.0,102,1707,1809,23,74,2435,688,1747,2435,182,0.04188911704312115,0.7010266940451746,0.00944558521560575,0.28254620123203283,0.7174537987679671,0.030390143737166326
212,24.0,240,4879,5119,13,355,7197,2017,5180,7197,413,0.03334722801167153,0.6779213561206058,0.0018063081839655411,0.28025566208142283,0.7197443379185772,0.04932610810059747
213,16.0,717,20177,20894,99,671,26547,7793,18754,26547,2133,0.027008701548197536,0.7600482163709648,0.0037292349418013336,0.29355482728745247,0.7064451727125476,0.02527592571665348
214,25.0,101,1967,2068,2,96,2740,773,1967,2740,198,0.03686131386861314,0.7178832116788321,0.00072992700729927,0.2821167883211679,0.7178832116788321,0.035036496350364967
215,25.0,77,2126,2203,13,52,2917,860,2057,2917,264,0.026396983201919782,0.728830990743915,0.004456633527596846,0.2948234487487144,0.7051765512512855,0.017826534110387385
216,,62,11559,11621,105,204,15575,4327,11248,15575,1647,0.0039807383627608346,0.7421508828250402,0.006741573033707865,0.2778170144462279,0.722182985553772,0.013097913322632423
217,,207,19069,19276,30,1209,26339,7175,19164,26339,1671,0.00785906830175785,0.7239834466000987,0.0011389954060518623,0.27240973461407036,0.7275902653859296,0.04590151486389005
218,23.0,1405,19839,21244,80,1647,28780,8182,20598,28780,2059,0.04881862404447533,0.6893328700486449,0.002779708130646282,0.2842946490618485,0.7157053509381515,0.057227241139680335
219,16.0,169,2765,2934,57,160,3949,1112,2837,3949,290,0.04279564446695366,0.7001772600658395,0.014434033932641175,0.28159027601924536,0.7184097239807546,0.04051658647758926
220,24.0,124,4273,4397,3,178,5661,1681,3980,5661,471,0.021904257198374844,0.7548136371665783,0.0005299417064122947,0.29694400282635575,0.7030559971736442,0.03144320791379615
221,,647,14749,15396,195,871,20685,5868,14817,20685,1399,0.031278704375151074,0.7130287648054145,0.009427121102248005,0.28368382886149385,0.7163161711385062,0.04210780759004109
222,,631,13173,13804,52,696,17963,5286,12677,17963,1137,0.03512776262316985,0.7333407559984413,0.0028948393920837276,0.2942715582029728,0.7057284417970272,0.038746311863274506
223,,377,5982,6359,25,434,8640,2380,6260,8640,640,0.04363425925925926,0.6923611111111111,0.0028935185185185184,0.27546296296296297,0.7245370370370371,0.05023148148148148
224,17.0,0,1783,1783,0,60,2271,692,1579,2271,206,0.0,0.7851166886833993,0.0,0.3047115808014091,0.695288419198591,0.026420079260237782
225,16.0,663,31874,32537,116,1986,43293,12428,30865,43293,3470,0.01531425403644931,0.7362391148684545,0.0026794169958191854,0.28706719331069686,0.7129328066893031,0.045873466842214675
226,16.0,5054,117609,122663,848,4645,164013,47517,116496,164013,14058,0.030814630547578544,0.7170712077701158,0.005170321864730235,0.28971483967734263,0.7102851603226573,0.028320925780273516
227,17.0,175,3494,3669,30,200,4876,1354,3522,4876,363,0.03589007383100903,0.7165709598031174,0.0061525840853158325,0.2776866283839213,0.7223133716160788,0.04101722723543889
228,35.0,1081,27492,28573,284,1851,39005,10857,28148,39005,2650,0.027714395590308936,0.7048327137546468,0.007281117805409563,0.2783489296244071,0.7216510703755928,0.047455454428919366
229,,1234,48166,49402,258,8939,70629,18202,52427,70629,4216,0.017471576831046737,0.6819578360163672,0.0036528904557617974,0.25771283750300866,0.7422871624969913,0.12656274334904927
230,,1827,43087,44914,186,1435,58899,16722,42177,58899,4199,0.0310192023633678,0.7315404336236608,0.003157948352264045,0.28390974379870626,0.7160902562012937,0.024363741319886587
231,26.0,208,4693,4901,37,200,6562,1906,4656,6562,461,0.03169765315452606,0.7151782992989942,0.005638524839987808,0.2904602255409936,0.7095397744590064,0.03047851264858275
232,,76,1622,1698,5,102,2330,632,1698,2330,174,0.03261802575107296,0.696137339055794,0.002145922746781116,0.271244635193133,0.728755364806867,0.04377682403433476
233,16.0,3402,91482,94884,213,5023,127714,36540,91174,127714,8062,0.02663764348466104,0.7163036158917582,0.0016677889659708412,0.286108022613026,0.7138919773869741,0.039330065615359316
234,37.0,946,36685,37631,266,1127,47269,14444,32826,47270,3180,0.020012693039983077,0.7760736196319018,0.005627247725830336,0.305563782525915,0.694436217474085,0.02384176010154432
235,33.0,111,3265,3376,12,245,4488,1221,3267,4488,314,0.024732620320855617,0.7274955436720143,0.00267379679144385,0.27205882352941174,0.7279411764705882,0.05459001782531194
236,,8658,144769,153427,1044,11573,210003,58157,151846,210003,14038,0.04122798245739347,0.6893663423855849,0.004971357552034971,0.27693413903610903,0.723065860963891,0.055108736541858924
237,25.0,69,2870,2939,13,158,3860,1125,2735,3860,287,0.017875647668393783,0.7435233160621761,0.003367875647668394,0.2914507772020725,0.7085492227979274,0.04093264248704663
238,17.0,63,1293,1356,0,117,1857,505,1352,1857,129,0.033925686591276254,0.6962843295638126,0.0,0.2719439956919763,0.7280560043080236,0.0630048465266559
239,34.0,111,2420,2531,17,141,3427,976,2451,3427,238,0.032389845345783486,0.706156988619784,0.004960606944849723,0.2847971987160782,0.7152028012839218,0.041143857601400644
240,,23203,536028,559231,3571,23797,731063,214619,516444,731063,46850,0.03173871472089273,0.73321724666684,0.004884667942434509,0.29357114229553405,0.706428857704466,0.03255123019493532
241,16.0,933,19257,20190,88,778,26360,7752,18608,26360,1754,0.03539453717754173,0.7305386949924128,0.003338391502276176,0.29408194233687407,0.705918057663126,0.029514415781487103
242,,731,34165,34896,232,1827,47690,13199,34491,47690,3125,0.015328161040050326,0.7163975676242399,0.0048647515202348505,0.27676661773956807,0.723233382260432,0.03830991822184945
243,16.0,98,4565,4663,7,250,6191,1803,4388,6191,449,0.015829429817476984,0.7373606848651268,0.001130673558391213,0.2912292036827653,0.7087707963172347,0.04038119851397189
244,16.0,1510,41183,42693,38,2264,56361,16146,40215,56361,4914,0.026791575734994057,0.7307003069498412,0.0006742250847217047,0.28647468994517483,0.7135253100548251,0.040169620837103674
245,17.0,242,5733,5975,28,574,8263,2275,5988,8263,641,0.029287183831538183,0.6938158053975554,0.0033885997821614428,0.2753237323006172,0.7246762676993828,0.06946629553430957
246,,824,28654,29478,53,748,36925,11490,25435,36925,2573,0.022315504400812456,0.7760054163845633,0.0014353419092755586,0.31117129316181447,0.6888287068381855,0.02025727826675694
247,,63,13526,13589,86,1072,18555,5046,13509,18555,1272,0.003395311236863379,0.7289679331716519,0.004634869307464295,0.2719482619240097,0.7280517380759903,0.05777418485583401
248,15.0,142,1928,2070,6,153,2874,813,2061,2874,191,0.049408489909533754,0.6708420320111343,0.0020876826722338203,0.2828810020876827,0.7171189979123174,0.05323590814196242
249,25.0,384,6542,6926,24,561,9935,2661,7274,9935,575,0.03865123301459487,0.6584801207851032,0.002415702063412179,0.2678409662808254,0.7321590337191747,0.05646703573225969
250,,1485,36318,37803,141,4185,52303,14124,38179,52303,2855,0.028392252834445443,0.6943769955834274,0.0026958300671089614,0.27004187140317,0.72995812859683,0.08001453071525534
251,23.0,249,7118,7367,24,335,10305,2800,7505,10305,794,0.02416302765647744,0.6907326540514314,0.0023289665211062593,0.2717127607957302,0.7282872392042697,0.032508491023774864
252,37.0,335,7894,8229,81,396,11101,3156,7945,11101,822,0.03017746148995586,0.7111071074677957,0.0072966399423475365,0.2842987118277633,0.7157012881722368,0.03567246194036573
253,24.0,847,18274,19121,147,743,25646,7303,18343,25646,1903,0.03302659284098885,0.7125477657334477,0.005731888013725337,0.28476175621929345,0.7152382437807066,0.02897137955236684
254,23.0,90,2534,2624,0,127,3447,1013,2434,3447,261,0.02610966057441253,0.7351319988395706,0.0,0.29387873513199886,0.7061212648680012,0.03684363214389324
255,15.0,180,2587,2767,132,335,4051,1097,2954,4051,229,0.04443347321648976,0.63860775117255,0.03258454702542582,0.270797333991607,0.729202666008393,0.08269563070846704
256,16.0,36,2738,2774,13,254,3919,1049,2870,3919,315,0.009186016841030875,0.6986476141872927,0.003317172748150038,0.26767032406226077,0.7323296759377392,0.06481245215616228
