user.id,max_text,text_len,age,Upper_character,Lower_character,Alphabets,Numeric,Punctuation,Printable,Vowel,Consonent,All_Characters,Stop words,Upper_ratio,Lower_ratio,Number_ratio,Vowel_ratio,Consonent_ratio,Punctuation_ratio,gender_female,gender_male,sign_Aquarius,sign_Aries,sign_Cancer,sign_Capricorn,sign_Gemini,sign_Leo,sign_Libra,sign_Pisces,sign_Sagittarius,sign_Scorpio,sign_Taurus,sign_Virgo,topic_Accounting,topic_Advertising,topic_Agriculture,topic_Architecture,topic_Arts,topic_Automotive,topic_Banking,topic_Biotech,topic_BusinessServices,topic_Chemicals,topic_Communications-Media,topic_Construction,topic_Consulting,topic_Education,topic_Engineering,topic_Environment,topic_Fashion,topic_Government,topic_HumanResources,topic_Internet,topic_InvestmentBanking,topic_Law,topic_LawEnforcement-Security,topic_Manufacturing,topic_Maritime,topic_Marketing,topic_Military,topic_Museums-Libraries,topic_Non-Profit,topic_Publishing,topic_RealEstate,topic_Religion,topic_Science,topic_Sports-Recreation,topic_Student,topic_Technology,topic_Telecommunications,topic_Tourism,topic_Transportation,topic_indUnk
93,3564,20134,16.0,2604,11434,14038,74,1671,20143,5336,14807,20143,710,0.12927567889589436,0.5676413642456436,0.0036737328104056,0.2649059226530308,0.7350940773469692,0.08295685846199673,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97,12642,172132,37.0,6308,123104,129412,905,4630,172201,49712,122489,172201,13236,0.03663161073396786,0.7148855116985383,0.005255486321217646,0.2886858961330074,0.7113141038669927,0.026887184162693596,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,1664,30297,24.0,800,21351,22151,45,1673,30358,8431,21927,30358,1768,0.026352197114434418,0.7033072007378616,0.0014823110876869359,0.2777192173397457,0.7222807826602543,0.055109032215560974,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,1700,3704,13.0,166,2205,2371,39,472,3706,895,2811,3706,143,0.04479222881813276,0.5949811117107393,0.010523475445223961,0.24150026983270373,0.7584997301672963,0.1273610361575823,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,6660,54103,26.0,1764,39467,41231,163,1839,54129,15677,38452,54129,4219,0.03258881560716067,0.729128563247058,0.003011324798167341,0.2896229377967448,0.7103770622032551,0.03397439450202294,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1422,5779,23.0,172,4193,4365,4,257,5783,1681,4102,5783,392,0.029742348262147673,0.7250561992045651,0.0006916825177243646,0.2906795780736642,0.7093204219263358,0.04444060176379042,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,2338,6137,34.0,117,4674,4791,2,132,6140,1837,4303,6140,553,0.019055374592833876,0.7612377850162867,0.0003257328990228013,0.299185667752443,0.700814332247557,0.021498371335504887,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,2030,2746,25.0,76,1903,1979,8,125,2752,752,2000,2752,223,0.027616279069767442,0.6914970930232558,0.0029069767441860465,0.27325581395348836,0.7267441860465116,0.045421511627906974,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,6130,6130,25.0,630,3473,4103,95,513,6130,1500,4630,6130,207,0.10277324632952692,0.566557911908646,0.015497553017944535,0.24469820554649266,0.7553017944535073,0.08368678629690049,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1683,3585,40.0,89,2578,2667,3,97,3589,1018,2571,3589,309,0.024797993870158817,0.7183059348007802,0.0008358874338255781,0.2836444692114795,0.7163555307885204,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109,1900,66959,23.0,2159,47465,49624,138,2469,67040,18991,48049,67040,5230,0.0322046539379475,0.7080101431980907,0.002058472553699284,0.28327863961813843,0.7167213603818616,0.03682875894988067,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,2063,3491,23.0,4,2676,2680,21,111,3493,1012,2481,3493,275,0.001145147437732608,0.7661036358431148,0.006012024048096192,0.28972230174634983,0.7102776982536502,0.03177784139707988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,4089,15404,39.0,298,11741,12039,22,616,15411,4516,10895,15411,1090,0.01933683732398936,0.7618584128220103,0.0014275517487508922,0.2930374407890468,0.7069625592109532,0.03997144896502498,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,1344,7991,16.0,275,4934,5209,8,1147,8007,1979,6028,8007,537,0.03434494817035094,0.6162108155364057,0.0009991257649556637,0.24715873610590733,0.7528412638940927,0.1432496565505183,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,3883,29176,16.0,214,21026,21240,150,1804,29207,8080,21127,29207,2456,0.007327010648132297,0.7198959153627555,0.005135755127195535,0.2766460095182662,0.7233539904817339,0.06176601499640497,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,12600,40036,17.0,868,30710,31578,57,1241,40049,11764,28285,40049,1940,0.021673450023720942,0.7668106569452421,0.0014232565107743015,0.29374016829384003,0.7062598317061599,0.030987040874928214,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1120,2721,16.0,84,1874,1958,2,116,2724,733,1991,2724,205,0.030837004405286344,0.6879588839941263,0.0007342143906020558,0.26908957415565343,0.7309104258443465,0.042584434654919234,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,4409,114828,16.0,7173,75838,83011,1280,6567,114802,31053,83860,114913,7216,0.062421135989835785,0.6599601437609321,0.011138861573538243,0.2702305222211586,0.7297694777788414,0.057147581213613775,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,1231,19682,26.0,532,14220,14752,25,496,19713,5608,14105,19713,1720,0.02698726728554761,0.7213513924821184,0.0012681986506366358,0.28448232131081014,0.7155176786891899,0.025161061228630852,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,7169,121043,17.0,3112,88074,91186,164,4966,121079,34760,86319,121079,9313,0.025702227471320376,0.7274093773486732,0.0013544875659693258,0.28708529142130346,0.7129147085786965,0.041014544223193124,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,6829,94113,17.0,3077,66161,69238,171,4591,94179,26277,67902,94179,6808,0.03267182705273999,0.7025026810647809,0.001815691396171121,0.27901124454496223,0.7209887554550377,0.048747597659775536,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125,8462,234655,47.0,6126,171711,177837,588,8187,234751,67643,167108,234751,18870,0.026095735481425,0.7314601428747908,0.0025047816622719393,0.28814786731472924,0.7118521326852708,0.03487525079765368,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,6977,36977,25.0,1187,27566,28754,133,1233,36983,10839,26148,36987,2172,0.03209235677400168,0.7452888852840187,0.003595858004163625,0.2930489090761619,0.7069510909238381,0.03333603698596804,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128,3282,108367,23.0,3875,75162,79037,434,5431,108500,30503,77997,108500,7506,0.03571428571428571,0.6927373271889401,0.004,0.2811336405529954,0.7188663594470046,0.050055299539170504,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,5093,167689,26.0,5356,120623,125979,664,5179,167799,47929,119870,167799,12292,0.03191914135364335,0.7188541052092087,0.003957115358256009,0.28563340663531966,0.7143665933646803,0.030864307892180524,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130,7612,87690,15.0,2151,64988,67139,165,3138,87766,25724,62042,87766,7093,0.024508351753526423,0.740468974318073,0.0018799990884852905,0.29309755486179156,0.7069024451382084,0.035754164482829344,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,1692,5912,13.0,70,4312,4382,4,514,5920,1614,4306,5920,376,0.011824324324324325,0.7283783783783784,0.0006756756756756757,0.27263513513513515,0.7273648648648648,0.08682432432432433,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,9673,102826,25.0,2899,75531,78430,293,2870,102896,29704,73201,102905,7204,0.02817161459598659,0.7339876585199941,0.002847286332053836,0.28865458432534863,0.7113454156746514,0.027889801273018804,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2665,12487,36.0,317,8852,9169,352,452,12500,3623,8877,12500,808,0.02536,0.70816,0.02816,0.28984,0.71016,0.03616,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,2792,47814,23.0,1201,34297,35498,110,1589,47889,13582,34307,47889,3920,0.025078828123368622,0.7161769926287874,0.002296978429284387,0.28361419115036857,0.7163858088496314,0.03318089749211719,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2952,85360,15.0,5085,56114,61199,256,4522,85478,23413,62065,85478,6256,0.05948899131940382,0.6564730105992185,0.002994922670160743,0.2739067362362245,0.7260932637637755,0.05290250122838625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,1129,2756,34.0,89,1925,2014,6,137,2761,786,1975,2761,205,0.03223469757334299,0.6972111553784861,0.0021731256791017745,0.2846794639623325,0.7153205360376675,0.04961970300615719,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,706,2987,40.0,87,2132,2219,24,99,2992,848,2144,2992,243,0.029077540106951873,0.7125668449197861,0.008021390374331552,0.28342245989304815,0.7165775401069518,0.03308823529411765,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2715,35127,40.0,1069,24972,26041,117,1502,35155,9904,25251,35155,2445,0.030408192291281468,0.7103399231972692,0.0033281183330962877,0.28172379462380887,0.7182762053761912,0.04272507466932158,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,2506,9755,14.0,465,6566,7031,18,669,9759,2622,7137,9759,557,0.04764832462342453,0.6728148375858182,0.0018444512757454657,0.26867506916692285,0.7313249308330771,0.06855210574853982,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,656,5123,14.0,284,3310,3594,5,214,5141,1361,3780,5141,326,0.055242170783894186,0.6438436101925695,0.0009725734292939117,0.26473448745380274,0.7352655125461972,0.04162614277377942,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,2699,38868,23.0,1280,27054,28608,112,2078,38917,10682,28235,38917,2713,0.03289051057378523,0.6951717758306138,0.0028779196752062083,0.27448158902279207,0.7255184109772079,0.05339568825962947,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,2378,23145,25.0,734,16488,17222,89,860,23166,6504,16662,23166,1502,0.03168436501769835,0.7117327117327117,0.0038418371751705086,0.28075628075628073,0.7192437192437192,0.03712337045670379,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,1399,5226,23.0,10,3935,3945,0,196,5230,1525,3705,5230,414,0.0019120458891013384,0.7523900573613767,0.0,0.29158699808795413,0.7084130019120459,0.03747609942638623,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152,6796,126049,16.0,4519,89579,94098,125,5171,126100,35450,90650,126100,9194,0.03583663758921491,0.7103806502775575,0.0009912767644726407,0.2811260904044409,0.7188739095955591,0.041007137192704206,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,8111,267837,23.0,8023,195350,203373,1505,9908,267950,77202,190748,267950,19683,0.0299421533868259,0.7290539279716365,0.0056167195372270945,0.2881209180817317,0.7118790819182683,0.036977047956708343,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1483,4656,14.0,289,2983,3272,144,389,4659,1110,3549,4659,140,0.06203047864348573,0.640266151534664,0.030907920154539602,0.23824855119124275,0.7617514488087572,0.08349431208413823,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158,1396,5722,16.0,226,4177,4403,17,209,5727,1661,4066,5727,385,0.0394621966125371,0.7293521913741924,0.002968395320412083,0.2900296839532041,0.7099703160467958,0.036493801292125025,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
159,2357,26090,16.0,2147,16972,19119,80,1806,26117,7122,18995,26117,1605,0.08220699161465712,0.6498449285905732,0.0030631389516406937,0.27269594516981277,0.7273040548301872,0.06915036183328867,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,1705,2700,35.0,53,2008,2061,3,57,2702,795,1907,2702,227,0.019615099925980754,0.7431532198371577,0.0011102886750555144,0.2942264988897113,0.7057735011102887,0.021095484826054774,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,3275,12165,23.0,469,8478,8947,12,534,12172,3473,8699,12172,789,0.03853105488005258,0.6965165954650017,0.000985869208018403,0.28532697995399275,0.7146730200460072,0.04387117975681893,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,6296,277775,25.0,5382,209518,214900,291,6695,277884,81482,196402,277884,22837,0.01936779375566783,0.7539764793942796,0.001047199550891739,0.29322307149745935,0.7067769285025406,0.024092786918282448,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,1800,44979,17.0,1776,31849,33625,336,1589,45058,12879,32179,45058,3156,0.03941586399751432,0.7068445115184873,0.007457055350881087,0.28583159483332593,0.714168405166674,0.03526565759687514,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,2202,18776,13.0,1199,11761,12960,41,1569,18807,4721,14086,18807,1167,0.06375285797841229,0.6253522624554687,0.0021800393470516296,0.2510235550592864,0.7489764449407136,0.08342638379326846,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,4652,48023,35.0,2240,33804,36044,103,2550,48053,13483,34570,48053,3218,0.046615195721390966,0.7034732482883482,0.002143466588974674,0.2805860196033546,0.7194139803966454,0.05306640584354775,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,3383,7604,25.0,225,5480,5705,23,243,7608,2168,5440,7608,607,0.029574132492113565,0.7202944269190326,0.0030231335436382754,0.28496319663512093,0.7150368033648791,0.03194006309148265,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,6085,130851,17.0,5297,91691,96988,347,7215,130933,37185,93748,130933,8555,0.040455805641053055,0.7002894610220495,0.0026502104129592996,0.2840002138498316,0.7159997861501685,0.05510451910519121,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,9241,627054,24.0,18778,451688,470466,1476,24413,627469,181479,445990,627469,39050,0.029926578046086737,0.7198570766045813,0.0023523074446705735,0.28922385010255486,0.7107761498974451,0.038907101386682054,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,1680,4642,46.0,128,3416,3544,21,172,4645,1360,3285,4645,354,0.027556512378902047,0.7354144241119484,0.004520990312163617,0.29278794402583425,0.7072120559741658,0.037029063509149626,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,5313,19554,15.0,626,14157,14783,37,984,19558,5549,14009,19558,1463,0.03200736271602413,0.7238470191226096,0.0018918089784231516,0.28372021679108295,0.716279783208917,0.05031189283157787,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,1622,8762,27.0,400,6186,6586,38,314,8776,2491,6285,8776,555,0.04557885141294439,0.704876937101185,0.004329990884229718,0.2838422971741112,0.7161577028258888,0.03577939835916135,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,4927,25687,25.0,805,18700,19505,63,964,25699,7452,18247,25699,1969,0.03132417603797813,0.7276547725592436,0.0024514572551461145,0.2899723724658547,0.7100276275341453,0.037511187205727846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3340,20118,15.0,419,14520,14939,119,990,20134,5686,14448,20134,1560,0.02081056918645078,0.7211681732392967,0.005910400317870269,0.2824078672891626,0.7175921327108374,0.04917055726631568,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,1115,4677,17.0,46,3005,3051,34,489,4684,1140,3544,4684,289,0.00982066609735269,0.6415456874466268,0.007258753202391118,0.24338172502134928,0.7566182749786508,0.10439795046968403,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2933,11135,16.0,310,8097,8407,23,417,11146,3177,7969,11146,781,0.0278126682217836,0.7264489502960704,0.0020635205454871703,0.2850349901309887,0.7149650098690113,0.03741252467252826,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181,1460,11790,38.0,402,8284,8686,46,506,11804,3347,8457,11804,833,0.03405625211792613,0.7017960013554727,0.003896984073195527,0.2835479498475093,0.7164520501524907,0.0428668248051508,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
182,2960,22645,17.0,808,15576,16384,78,1455,22661,6100,16561,22661,1584,0.0356559728167336,0.6873483076651515,0.0034420369798331936,0.2691849432946472,0.7308150567053529,0.06420722827765765,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
186,1119,3392,17.0,59,2397,2456,16,186,3396,904,2492,3396,279,0.017373380447585393,0.7058303886925795,0.004711425206124852,0.2661955241460542,0.7338044758539458,0.054770318021201414,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187,1472,3944,23.0,98,2877,2975,10,125,3947,1114,2833,3947,321,0.02482898403851026,0.7289080314162655,0.002533569799847986,0.28223967570306563,0.7177603242969344,0.03166962249809982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
189,2874,18937,17.0,649,13018,13667,84,811,18966,5097,13869,18966,1291,0.03421912896762628,0.6863861647158073,0.004428978171464726,0.26874406833280606,0.7312559316671939,0.04276072972687968,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190,3606,14325,23.0,398,10483,10881,64,569,14338,4076,10262,14338,1014,0.027758404240479845,0.7311340493792718,0.004463662993443995,0.28427953689496444,0.7157204631050356,0.03968475380108802,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
